Serial,date,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,AQI, pm25, pm10, o3, no2, so2, co,wd,Year,Month
1354,2017/12/5,9,5,0,8.7,3,85,-7,8,9,8,13,3,32,0,1028,9,10,293,11,332,161,46,24,19,6,7,1,2017,12
1355,2017/12/6,11,4,0,8.7,3,77,-4,11,11,11,7,8,34,0,1025,11,10,147,6,270,111,64,27,41,7,10,2,2017,12
1356,2017/12/7,12,7,0,7.1,2,70,-3,9,10,9,11,30,41,0,1025,12,10,339,9,316,141,84,26,55,7,12,3,2017,12
1357,2017/12/8,8,4,0,7.1,2,63,-7,6,8,6,17,16,35,0,1029,8,10,324,14,338,169,50,24,20,4,7,4,2017,12
1358,2017/12/9,9,3,0,8.7,2,56,-5,7,8,7,9,21,39,0,1023,9,10,213,7,227,98,61,16,39,9,10,5,2017,12
1359,2017/12/10,14,6,0,8.7,4,48,-4,9,11,9,17,9,37,0,1021,14,10,288,14,379,223,82,23,38,10,10,6,2017,12
1360,2017/12/11,12,6,0,8.7,3,41,-4,12,13,12,7,4,33,0,1026,12,10,213,6,522,409,72,21,41,7,11,0,2017,12
1361,2017/12/12,10,7,0,8.7,2,34,0,7,9,7,16,17,54,0,1029,10,10,45,13,522,409,39,31,17,3,5,1,2017,12
1362,2017/12/13,11,6,0,7.1,2,27,2,7,9,7,18,49,60,0,1030,11,10,58,14,433,293,34,33,17,3,5,2,2017,12
1363,2017/12/14,9,8,0,3.8,2,19,4,7,9,7,18,100,73,1.5,1029,9,10,60,14,150,75,36,25,17,3,6,3,2017,12
1364,2017/12/15,9,8,0,3.8,2,12,6,7,9,7,17,100,79,3.4,1027,9,8,82,12,180,84,26,28,20,3,5,4,2017,12
1365,2017/12/16,8,3,0,8.7,2,5,-3,4,7,4,21,36,52,0.7,1034,8,9,334,17,175,76,59,24,18,5,8,5,2017,12
1366,2017/12/17,5,1,0,8.7,2,0,-9,4,6,4,12,0,32,0,1035,5,10,314,10,323,150,57,25,24,7,8,6,2017,12
1367,2017/12/18,8,1,0,8.7,3,0,-9,7,8,7,8,2,30,0,1033,8,10,292,6,314,138,57,19,41,9,10,0,2017,12
1368,2017/12/19,10,3,0,8.7,3,2,-2,8,9,8,11,1,45,0,1035,10,10,129,10,314,138,59,27,30,8,9,1,2017,12
1369,2017/12/20,11,3,0,8.7,3,10,-2,10,11,10,10,0,41,0,1034,11,10,252,9,273,112,61,17,40,8,8,2,2017,12
1370,2017/12/21,12,4,0,8.7,3,17,-1,11,12,11,6,3,41,0,1032,12,10,212,5,293,118,78,18,42,9,10,3,2017,12
1371,2017/12/22,14,7,0,8.7,4,24,5,12,12,12,12,22,61,0,1026,14,10,150,8,332,161,71,28,45,7,8,4,2017,12
1372,2017/12/23,17,10,0,7.1,4,31,12,14,15,14,16,33,82,1.7,1020,17,10,161,12,327,155,57,31,30,4,6,5,2017,12
1373,2017/12/24,13,8,0,8.7,4,39,-3,9,12,9,25,17,37,0,1022,13,10,305,19,306,128,100,30,37,11,11,6,2017,12
1374,2017/12/25,10,5,0,8.7,3,46,-2,11,11,11,8,1,40,0,1028,10,10,240,7,355,191,75,29,28,7,8,0,2017,12
1375,2017/12/26,12,6,0,8.7,3,53,2,13,13,13,7,0,47,0,1028,12,10,68,6,312,136,54,24,36,7,7,1,2017,12
1376,2017/12/27,11,6,0,8.7,3,61,2,8,10,8,15,33,59,0,1029,11,10,82,12,273,112,54,33,26,5,6,2,2017,12
1377,2017/12/28,12,10,0,3.9,3,68,8,9,11,9,19,100,81,4.5,1026,12,9,124,14,267,110,27,25,28,3,5,3,2017,12
1378,2017/12/29,13,10,0,3.9,3,75,8,11,11,11,12,93,82,0.2,1028,13,10,86,8,150,74,39,22,32,4,6,4,2017,12
1379,2017/12/30,11,8,0,3.9,3,82,7,9,10,9,15,91,77,0.5,1027,11,9,204,11,227,98,57,21,30,4,8,5,2017,12
1380,2017/12/31,11,5,0,8.7,3,86,1,9,10,9,9,5,54,0,1029,11,10,248,8,316,141,119,28,30,6,15,6,2017,12
1381,2018/1/1,11,5,0,8.7,3,97,0,10,10,10,10,6,51,0,1028,11,10,90,8,402,253,54,31,28,6,8,0,2018,1
1382,2018/1/2,14,9,0,3.9,3,100,8,11,12,11,18,70,74,0,1025,14,10,119,13,309,132,37,26,26,4,7,1,2018,1
1383,2018/1/3,10,6,0,3.9,2,89,5,5,8,5,30,100,78,0.9,1029,10,10,47,21,200,90,31,33,12,3,6,2,2018,1
1384,2018/1/4,7,6,0,3.9,2,81,3,3,6,3,23,100,81,0.6,1026,7,8,44,17,157,77,10,25,13,3,5,3,2018,1
1385,2018/1/5,7,4,0,5.5,2,74,1,4,6,4,17,64,67,0.4,1025,7,9,300,14,150,48,24,24,18,4,6,4,2018,1
1386,2018/1/6,7,3,0,5.5,2,67,1,4,7,4,15,60,69,0,1024,7,10,133,12,188,75,55,21,27,5,9,5,2018,1
1387,2018/1/7,10,5,0,4,2,59,6,6,8,6,19,91,86,1.7,1018,10,10,211,13,325,153,21,19,22,3,8,6,2018,1
1388,2018/1/8,5,1,0,5.5,1,52,-2,-1,4,-1,28,59,66,0.2,1021,5,9,296,21,229,78,73,32,23,5,12,0,2018,1
1389,2018/1/9,6,0,0,8.7,2,45,-6,1,5,1,20,0,47,0,1026,6,10,283,17,336,167,45,27,22,6,8,1,2018,1
1390,2018/1/10,6,2,0,8.7,2,38,-6,2,5,2,17,2,44,0,1029,6,10,306,15,220,96,54,23,24,8,7,2,2018,1
1391,2018/1/11,6,0,0,8.7,2,30,-9,2,5,2,13,10,37,0,1033,6,10,285,11,263,109,58,23,26,10,8,3,2018,1
1392,2018/1/12,3,-2,0,8.7,2,23,-14,2,4,2,11,0,26,0,1036,3,10,332,9,308,131,42,18,23,8,7,4,2018,1
1393,2018/1/13,6,-1,0,7.1,1,16,-12,5,6,5,7,25,29,0,1033,6,10,100,5,352,187,59,13,39,11,11,5,2018,1
1394,2018/1/14,12,4,0,8.7,3,9,3,8,9,8,15,20,66,0,1027,12,10,164,10,405,257,40,26,31,6,5,6,2018,1
1395,2018/1/15,15,7,0,8.7,4,1,9,13,14,13,8,7,76,0,1023,15,10,150,6,210,93,41,20,36,7,7,0,2018,1
1396,2018/1/16,16,10,0,8.7,3,0,9,12,13,12,14,55,80,0.7,1016,16,6,254,10,330,159,56,9,35,5,7,1,2018,1
1397,2018/1/17,13,8,0,8.7,4,0,7,11,12,11,8,32,70,0,1020,13,10,221,7,309,132,80,22,31,4,10,2,2018,1
1398,2018/1/18,11,8,0,5.6,2,6,5,9,10,9,10,73,72,1.2,1024,11,8,57,8,343,176,68,27,28,3,7,3,2018,1
1399,2018/1/19,10,8,0,4,2,13,5,9,9,9,8,99,75,0.1,1025,10,10,48,6,334,164,92,23,38,6,10,4,2018,1
1400,2018/1/20,9,7,0,4,2,20,5,8,9,8,9,89,75,0.8,1023,9,8,56,7,353,189,76,24,36,6,9,5,2018,1
1401,2018/1/21,9,7,0,4,2,28,4,7,8,7,14,97,75,5.2,1020,9,10,65,10,340,172,45,36,27,5,6,6,2018,1
1402,2018/1/22,11,6,0,8.7,3,35,5,10,11,10,8,19,71,0,1020,11,10,315,7,290,117,39,29,30,3,8,0,2018,1
1403,2018/1/23,7,4,0,4,2,42,2,4,6,4,17,75,72,0.1,1024,7,10,26,13,300,120,68,28,18,3,8,1,2018,1
1404,2018/1/24,5,2,0,5.6,1,49,-4,0,3,0,20,70,59,0.1,1028,5,10,29,16,351,186,25,31,10,3,4,2,2018,1
1405,2018/1/25,3,1,0,4,1,57,-1,-2,2,-2,26,100,81,0,1029,3,10,35,18,167,80,13,27,14,2,3,3,2018,1
1406,2018/1/26,1,0,0.4,4,1,64,-3,-3,1,-3,19,94,74,0.5,1032,1,9,92,15,125,60,19,27,10,3,4,4,2018,1
1407,2018/1/27,4,1,0.1,4,1,71,0,0,3,0,15,97,81,0.4,1027,4,9,36,11,125,67,20,22,18,3,4,5,2018,1
1408,2018/1/28,5,0,0.3,4,1,78,0,-1,3,-1,20,92,81,0.4,1026,5,9,302,15,138,69,21,27,16,3,5,6,2018,1
1409,2018/1/29,1,-2,0,8.7,2,86,-5,-3,1,-3,15,6,65,0,1031,1,10,316,13,200,78,72,31,20,9,10,0,2018,1
1410,2018/1/30,4,-2,0,8.7,1,93,-6,1,2,1,8,36,55,0,1030,4,10,277,6,342,175,122,34,42,14,17,1,2018,1
1411,2018/1/31,3,0,0.1,5.6,1,97,-6,0,2,0,11,56,56,0.1,1030,3,10,322,8,399,249,110,25,49,13,15,2,2018,1
1412,2018/2/1,7,-1,0,8.7,2,88,-3,3,5,3,11,12,54,0,1030,7,10,215,9,391,238,86,33,40,12,14,3,2018,2
1413,2018/2/2,8,1,0,8.7,2,81,-5,3,5,3,14,21,48,0,1032,8,10,319,11,357,194,77,35,37,12,11,4,2018,2
1414,2018/2/3,3,0,0,8.7,2,73,-8,-2,2,-2,17,23,50,0,1035,3,10,341,14,344,177,31,29,12,5,5,5,2018,2
1415,2018/2/4,3,-1,0,8.7,2,66,-14,-2,2,-2,15,13,30,0,1035,3,10,292,12,350,185,39,31,15,7,6,6,2018,2
1416,2018/2/5,6,-1,0,8.7,2,58,-10,2,5,2,12,9,33,0,1032,6,10,297,11,237,101,53,27,30,9,8,0,2018,2
1417,2018/2/6,5,0,0,8.7,2,51,-6,2,5,2,12,2,46,0,1030,5,10,216,10,313,137,39,27,22,6,6,1,2018,2
1418,2018/2/7,7,0,0,4.1,1,43,-6,3,5,3,10,64,47,0,1027,7,10,156,8,213,94,35,30,28,5,5,2,2018,2
1419,2018/2/8,8,1,0,8.7,3,36,-6,4,6,4,12,13,45,0,1025,8,10,242,9,188,81,70,32,32,7,9,3,2018,2
1420,2018/2/9,10,3,0,4.1,2,28,2,6,8,6,13,79,69,0.3,1021,10,9,177,10,334,164,57,30,34,6,8,4,2018,2
1421,2018/2/10,9,3,0,5.6,2,20,0,5,7,5,17,62,64,0.3,1026,9,9,164,13,324,151,75,29,24,5,8,5,2018,2
1422,2018/2/11,9,1,0,8.7,3,13,-6,6,7,6,13,6,41,0,1029,9,10,295,11,315,139,88,35,22,6,7,6,2018,2
1423,2018/2/12,8,1,0,8.7,3,5,-12,4,6,4,15,5,25,0,1031,8,10,297,13,267,110,91,33,16,6,6,0,2018,2
1424,2018/2/13,12,2,0,8.7,3,0,-3,9,10,9,13,5,42,0,1026,12,10,191,10,237,101,47,44,21,7,6,1,2018,2
1425,2018/2/14,18,6,0,8.7,3,0,5,14,14,14,10,29,55,0,1018,18,10,156,8,230,99,59,46,29,5,6,2,2018,2
1426,2018/2/15,9,6,0,4.1,2,0,4,7,9,7,18,92,74,0.9,1021,9,10,37,14,273,112,49,35,16,4,5,3,2018,2
1427,2018/2/16,8,5,0,4.2,2,2,3,6,7,6,9,83,78,1.5,1021,8,10,146,8,247,104,23,31,13,3,3,4,2018,2
1428,2018/2/17,11,3,0,8.7,3,10,4,9,10,9,13,1,63,0,1025,11,10,109,11,138,65,43,48,13,4,5,5,2018,2
1429,2018/2/18,12,7,0,4.2,3,17,7,8,10,8,19,87,83,0,1021,12,10,104,13,270,111,25,35,12,3,4,6,2018,2
1430,2018/2/19,10,7,0,4.2,2,25,6,6,8,6,16,100,85,1.7,1022,10,10,42,12,112,57,20,41,11,3,3,0,2018,2
1431,2018/2/20,10,5,0,5.7,2,32,4,6,8,6,16,88,78,5.3,1022,10,10,37,12,138,68,45,43,11,4,5,1,2018,2
1432,2018/2/21,9,6,0,4.2,2,40,2,6,7,6,12,93,71,0,1025,9,10,76,10,301,121,41,39,11,3,5,2,2018,2
1433,2018/2/22,10,5,0,5.7,2,47,1,7,8,7,8,59,64,0,1025,10,10,192,6,240,102,47,33,19,4,7,3,2018,2
1434,2018/2/23,13,4,0,8.7,3,55,4,10,11,10,13,5,65,0,1024,13,10,176,11,302,123,49,44,19,4,6,4,2018,2
1435,2018/2/24,15,8,0,5.7,3,62,7,10,11,10,18,54,78,15,1023,15,9,97,13,310,133,40,39,18,4,5,5,2018,2
1436,2018/2/25,12,7,0,7.2,2,70,6,8,10,8,14,68,78,1.2,1026,12,10,28,11,270,111,38,39,15,3,5,6,2018,2
1437,2018/2/26,14,5,0,8.7,4,77,7,12,13,12,10,1,68,0,1025,14,10,117,8,240,102,42,40,23,4,5,0,2018,2
1438,2018/2/27,16,8,0,8.7,4,85,8,13,14,13,24,20,71,0,1018,16,10,147,18,280,114,43,54,16,4,4,1,2018,2
1439,2018/2/28,14,9,0,5.7,3,93,10,12,14,12,30,64,80,0.1,1010,14,10,249,21,267,110,33,35,18,3,5,2,2018,2
1440,2018/3/1,15,8,0,8.7,4,96,6,11,12,11,15,17,67,0,1018,15,10,137,13,223,97,64,44,23,4,7,3,2018,3
1441,2018/3/2,10,7,0,4.2,2,100,5,6,9,6,19,91,78,0.4,1017,10,9,110,14,341,173,33,36,14,3,4,4,2018,3
1442,2018/3/3,20,10,0,8.7,4,89,12,14,15,14,11,48,84,0,1011,20,8,162,8,153,76,31,38,19,3,5,5,2018,3
1443,2018/3/4,24,13,0,8.7,5,82,15,19,20,19,19,33,78,1.2,1008,24,10,158,13,230,99,31,48,15,3,5,6,2018,3
1444,2018/3/5,12,7,0,5.7,2,74,4,7,10,7,24,66,66,0.4,1021,12,10,259,19,207,92,34,38,12,3,3,0,2018,3
1445,2018/3/6,12,6,0,8.7,2,67,3,8,9,8,16,42,65,0,1028,12,10,90,13,133,70,38,41,11,3,3,1,2018,3
1446,2018/3/7,12,9,0,4.3,2,60,6,8,10,8,18,99,79,0.2,1023,12,9,86,14,113,64,26,34,17,3,3,2,2018,3
1447,2018/3/8,10,3,0,5.8,2,53,2,5,8,5,22,65,68,0.1,1026,10,10,338,17,147,74,45,38,13,3,5,3,2018,3
1448,2018/3/9,11,1,0,8.7,3,45,-1,9,10,9,9,0,50,0,1028,11,10,282,8,270,111,44,30,21,4,5,4,2018,3
1449,2018/3/10,15,4,0,8.7,4,38,4,13,13,13,11,1,56,0,1025,15,10,169,9,293,118,55,65,29,5,6,5,2018,3
1450,2018/3/11,18,7,0,11.6,3,31,5,12,13,12,16,31,63,0,1024,18,10,130,11,304,125,57,55,27,5,5,6,2018,3
1451,2018/3/12,21,11,0,11.6,5,24,9,16,17,16,16,30,65,0,1020,21,10,165,12,318,144,36,48,24,5,4,0,2018,3
1452,2018/3/13,24,12,0,11.6,5,16,13,18,19,18,18,9,72,0,1017,24,10,162,13,335,165,36,48,21,7,4,1,2018,3
1453,2018/3/14,24,15,0,11.6,6,9,15,19,19,19,21,43,78,0,1015,24,10,162,15,163,79,31,33,16,4,3,2,2018,3
1454,2018/3/15,20,12,0,6,4,2,15,17,17,17,13,90,86,2.5,1014,20,10,151,9,310,133,43,21,31,5,7,3,2018,3
1455,2018/3/16,12,8,0,7.4,2,0,3,7,9,7,19,87,68,0.8,1024,12,10,16,15,253,106,39,38,12,3,3,4,2018,3
1456,2018/3/17,13,8,0,8.8,3,0,6,9,11,9,20,60,74,0,1024,13,10,105,15,173,82,34,40,13,3,2,5,2018,3
1457,2018/3/18,17,10,0,7.4,3,5,11,13,14,13,15,79,82,3,1016,17,9,223,11,143,73,43,34,25,4,5,6,2018,3
1458,2018/3/19,11,8,0,7.5,3,13,7,9,10,9,17,97,79,0,1017,11,10,338,13,193,88,34,32,18,3,5,0,2018,3
1459,2018/3/20,9,6,0,7.8,2,20,4,5,8,5,19,97,74,0,1018,9,10,306,15,220,96,47,29,21,3,7,1,2018,3
1460,2018/3/21,8,5,0,9.1,2,27,3,4,7,4,21,78,78,0.1,1020,8,10,311,16,308,131,29,21,21,3,6,2,2018,3
1461,2018/3/22,16,4,0,12.5,4,34,6,13,13,13,8,7,63,0,1019,16,10,243,7,233,100,66,40,33,6,8,3,2018,3
1462,2018/3/23,20,8,0,12.5,5,42,8,16,16,16,11,5,60,0,1020,20,10,181,9,332,161,77,60,32,5,7,4,2018,3
1463,2018/3/24,21,10,0,12.5,4,49,9,16,17,16,11,32,62,0,1022,21,10,134,8,335,165,65,54,31,5,6,5,2018,3
1464,2018/3/25,20,13,0,10.5,4,56,11,17,17,17,15,51,70,0,1023,20,10,144,11,325,153,61,54,25,6,5,6,2018,3
1465,2018/3/26,22,13,0,12.6,5,63,12,18,18,18,12,14,72,0.1,1021,22,10,170,10,314,138,60,59,26,7,5,0,2018,3
1466,2018/3/27,22,12,0,12.6,5,71,13,19,19,19,13,6,73,0,1018,22,10,152,10,312,136,55,68,24,5,5,1,2018,3
1467,2018/3/28,24,12,0,12.6,6,78,14,21,21,21,15,1,68,0,1016,24,10,155,12,302,122,44,35,21,3,4,2,2018,3
1468,2018/3/29,24,13,0,11.9,4,85,13,18,19,18,16,32,74,0,1017,24,10,126,12,280,114,36,22,23,3,4,3,2018,3
1469,2018/3/30,22,14,0,12.7,5,93,14,18,18,18,15,35,78,0,1021,22,10,97,12,200,90,46,53,19,3,4,4,2018,3
1470,2018/3/31,22,12,0,12.7,5,96,11,17,18,17,18,28,70,0,1018,22,10,134,13,230,99,69,67,18,5,5,5,2018,3
1471,2018/4/1,27,14,0,12.7,6,89,15,21,21,21,15,11,70,0,1014,27,10,159,11,301,121,80,26,29,6,5,6,2018,4
1472,2018/4/2,26,16,0,12.7,6,81,16,22,22,21,16,35,71,0,1013,26,10,150,12,307,129,67,45,16,5,4,0,2018,4
1473,2018/4/3,26,17,0,12.7,6,74,17,22,22,21,21,23,77,0.8,1013,26,10,154,16,311,134,45,33,16,3,4,1,2018,4
1474,2018/4/4,18,12,0,8,4,66,12,16,16,16,16,82,80,3.9,1016,18,10,27,13,247,104,31,30,18,3,4,2,2018,4
1475,2018/4/5,17,8,0,8,3,59,9,11,13,11,14,99,81,5.1,1015,17,10,108,11,227,98,93,40,15,4,6,3,2018,4
1476,2018/4/6,17,8,0,12.8,3,51,2,11,12,11,23,41,53,0.2,1023,17,9,316,18,304,125,58,44,16,5,4,4,2018,4
1477,2018/4/7,14,7,0,12.8,4,44,-4,11,13,11,17,2,32,0,1026,14,10,297,14,183,85,65,62,31,5,4,5,2018,4
1478,2018/4/8,21,8,0,12.8,5,36,5,16,17,16,16,0,47,0,1019,21,10,193,14,494,372,72,65,33,6,5,6,2018,4
1479,2018/4/9,24,12,0,12.8,6,28,9,21,21,21,17,0,49,0,1017,24,10,177,13,431,290,53,66,20,5,5,0,2018,4
1480,2018/4/10,27,15,0,12.9,6,21,13,23,23,22,21,1,58,0,1011,27,10,171,16,349,184,104,64,37,8,7,1,2018,4
1481,2018/4/11,28,16,0,12.9,6,13,12,23,23,22,16,15,55,0,1012,28,10,149,12,402,253,63,39,22,6,4,2,2018,4
1482,2018/4/12,21,15,0,12.9,4,6,10,18,19,18,24,48,59,0,1015,21,10,89,18,203,91,44,42,20,4,4,3,2018,4
1483,2018/4/13,18,16,0,8.1,4,0,13,17,17,17,27,97,78,1.3,1014,18,8,113,18,153,76,32,30,20,3,5,4,2018,4
1484,2018/4/14,17,12,0,8.1,3,0,10,14,15,14,23,89,74,0.1,1015,17,10,307,18,223,97,71,68,21,5,6,5,2018,4
1485,2018/4/15,20,11,0,13,5,0,5,16,17,16,11,11,49,0,1020,20,10,194,9,312,135,110,34,27,5,4,6,2018,4
1486,2018/4/16,16,10,0,11.9,3,1,3,14,14,14,8,39,51,0,1021,16,10,97,6,203,91,56,46,31,7,4,0,2018,4
1487,2018/4/17,21,9,0,13,5,9,8,18,18,18,8,1,52,0,1020,21,10,136,7,270,111,58,76,28,5,4,1,2018,4
1488,2018/4/18,24,11,0,13,5,17,11,20,20,20,13,0,56,0,1017,24,10,145,11,304,125,57,74,22,5,4,2,2018,4
1489,2018/4/19,26,13,0,13,6,24,14,23,23,23,14,0,60,0,1016,26,10,138,12,267,110,58,52,14,4,4,3,2018,4
1490,2018/4/20,24,16,0,13,5,32,14,20,21,20,27,20,70,0,1016,24,10,142,20,220,96,55,43,13,5,5,4,2018,4
1491,2018/4/21,25,18,0,13.1,5,39,16,22,22,21,26,45,74,0.4,1013,25,10,152,19,217,95,46,61,17,7,6,5,2018,4
1492,2018/4/22,30,19,0,13.1,7,47,19,26,26,25,14,37,71,0,1010,30,10,169,10,217,95,41,37,22,4,5,6,2018,4
1493,2018/4/23,26,15,0,9.4,5,54,17,20,21,20,13,76,81,3.5,1009,26,9,130,10,257,107,23,43,14,4,4,0,2018,4
1494,2018/4/24,16,13,0,8.2,3,62,10,14,15,14,21,86,72,0,1015,16,10,324,16,167,80,51,68,26,6,6,1,2018,4
1495,2018/4/25,23,12,0,13.1,5,69,9,18,19,18,11,16,58,0,1016,23,10,199,9,305,126,38,37,28,6,3,2,2018,4
1496,2018/4/26,24,12,0,13.1,6,77,9,19,20,19,8,22,53,0,1016,24,10,132,7,203,91,70,113,30,6,6,3,2018,4
1497,2018/4/27,27,16,0,13.2,6,85,12,23,23,23,9,15,53,0,1018,27,10,184,7,324,151,89,103,27,7,8,4,2018,4
1498,2018/4/28,27,16,0,13.2,6,92,13,23,23,22,13,14,57,0,1017,27,10,123,9,342,175,74,123,22,6,7,5,2018,4
1499,2018/4/29,28,17,0,13.2,7,100,16,25,25,24,15,28,61,0,1011,28,10,171,11,335,165,68,112,25,4,8,6,2018,4
1500,2018/4/30,31,21,0,13.2,6,100,20,28,28,26,12,26,69,1.6,1011,31,10,154,9,328,156,49,63,23,3,7,0,2018,4
1501,2018/5/1,31,20,0,13.2,6,89,20,29,29,26,13,55,71,4.5,1010,31,10,210,9,301,121,56,60,17,2,7,1,2018,5
1502,2018/5/2,27,15,0,13.2,5,82,16,23,23,22,19,47,66,2.7,1014,27,10,198,16,332,162,40,90,17,3,3,2,2018,5
1503,2018/5/3,25,14,0,13.3,6,75,7,22,22,21,12,7,42,0,1019,25,10,209,10,233,100,51,100,20,6,4,3,2018,5
1504,2018/5/4,27,15,0,13.3,5,68,12,24,24,24,15,15,46,0,1018,27,10,128,11,287,116,36,54,18,4,3,4,2018,5
1505,2018/5/5,21,18,0,8.3,4,60,14,20,20,20,26,75,72,2,1013,21,10,179,17,200,90,47,44,22,4,4,5,2018,5
1506,2018/5/6,27,20,0,10.8,5,53,20,25,25,23,22,64,80,1.1,1005,27,10,201,13,301,121,35,38,15,2,5,6,2018,5
1507,2018/5/7,21,16,0,8.3,4,46,16,20,20,20,18,87,80,1.3,1007,21,10,159,13,227,98,42,56,18,3,5,0,2018,5
1508,2018/5/8,24,15,0,13.3,4,39,12,20,20,20,12,41,64,0,1013,24,10,184,10,250,105,51,59,15,3,4,1,2018,5
1509,2018/5/9,22,13,0,13.3,5,31,13,21,21,21,11,8,63,0,1021,22,10,83,9,237,101,43,66,10,3,3,2,2018,5
1510,2018/5/10,21,14,0,13.4,5,24,12,18,19,18,18,10,69,0,1021,21,10,122,15,153,76,45,65,10,3,3,3,2018,5
1511,2018/5/11,26,15,0,13.4,6,17,15,22,22,21,22,25,69,0.3,1014,26,10,150,17,163,79,73,68,30,5,7,4,2018,5
1512,2018/5/12,30,20,0,10.8,6,9,20,27,27,25,11,73,74,6.7,1009,30,10,215,8,313,137,71,66,18,3,8,5,2018,5
1513,2018/5/13,29,20,0,13.4,7,2,20,27,27,25,11,35,74,0.2,1010,29,9,141,10,333,163,56,89,13,3,6,6,2018,5
1514,2018/5/14,30,19,0,13.4,7,0,21,28,28,26,17,17,75,0,1008,30,10,143,13,323,150,59,93,10,4,5,0,2018,5
1515,2018/5/15,33,23,0,13.8,7,0,23,32,32,29,19,15,71,0.5,1005,33,10,164,14,315,140,55,104,13,5,5,1,2018,5
1516,2018/5/16,35,25,0,13.8,8,5,23,36,36,31,19,5,65,0,1003,35,10,173,15,297,119,52,87,20,6,5,2,2018,5
1517,2018/5/17,35,25,0,13.9,8,12,22,34,34,31,13,24,61,1.4,1003,35,10,180,10,270,111,54,74,28,3,7,3,2018,5
1518,2018/5/18,33,22,0,13.3,6,19,22,32,32,29,12,44,68,8.2,1007,33,9,130,9,305,126,33,37,13,1,5,4,2018,5
1519,2018/5/19,21,20,0,8.7,5,27,18,21,22,21,16,96,84,1.5,1010,21,9,80,13,203,91,24,37,10,2,3,5,2018,5
1520,2018/5/20,21,19,0,8.7,4,34,16,20,20,20,20,98,80,0.4,1012,21,9,71,16,125,67,34,33,14,2,4,6,2018,5
1521,2018/5/21,21,19,0,8.7,5,41,18,20,21,20,18,100,86,0.1,1013,21,10,92,13,170,81,39,33,15,3,4,0,2018,5
1522,2018/5/22,26,20,0,8.7,5,48,19,24,24,23,19,93,83,1.3,1011,26,10,223,14,283,115,73,73,16,4,5,1,2018,5
1523,2018/5/23,27,18,0,13.3,5,56,8,22,22,23,15,32,42,0,1014,27,10,139,12,270,111,85,54,21,4,3,2,2018,5
1524,2018/5/24,27,17,0,13.9,6,63,9,25,25,24,18,22,42,0,1010,27,10,138,14,280,114,44,41,21,3,4,3,2018,5
1525,2018/5/25,28,21,0,13.3,6,70,19,27,27,25,13,56,72,0,1004,28,10,125,11,193,88,35,37,17,3,4,4,2018,5
1526,2018/5/26,26,21,0,8.7,5,78,20,26,26,24,11,87,80,3.2,1007,26,10,95,9,220,96,38,34,20,3,4,5,2018,5
1527,2018/5/27,27,21,0,8.7,5,85,20,26,26,24,6,89,77,0.4,1010,27,10,121,5,260,108,69,78,24,5,7,6,2018,5
1528,2018/5/28,30,21,0,13.3,6,92,20,28,28,26,7,45,72,0,1010,30,10,147,6,327,155,84,50,28,6,7,0,2018,5
1529,2018/5/29,29,22,0,13.3,6,99,21,27,27,25,10,45,79,0,1011,29,10,141,8,337,168,71,30,27,4,7,1,2018,5
1530,2018/5/30,29,22,0,12.2,6,100,21,28,28,26,8,65,76,0.4,1011,29,10,113,6,328,156,49,64,25,4,6,2,2018,5
1531,2018/5/31,21,18,0,9.9,4,89,17,21,22,21,10,81,78,8.1,1015,21,9,129,8,297,119,40,73,18,4,4,3,2018,5
1532,2018/6/1,27,17,0,14,6,74,15,25,25,25,11,5,57,0,1016,27,10,134,9,263,109,41,72,15,4,3,4,2018,6
1533,2018/6/2,27,18,0,14,6,67,15,24,24,23,12,23,61,0,1015,27,10,123,9,233,100,47,63,12,4,3,5,2018,6
1534,2018/6/3,25,21,0,12.2,5,59,17,24,24,22,11,60,74,0.8,1012,25,10,119,9,257,107,44,59,18,4,4,6,2018,6
1535,2018/6/4,28,20,0,11.1,6,52,18,27,27,25,7,51,66,0.9,1011,28,10,166,5,280,114,67,97,29,5,6,0,2018,6
1536,2018/6/5,26,21,0,8.8,5,44,19,26,26,24,11,94,75,2.2,1012,26,8,237,8,332,162,54,106,16,4,5,1,2018,6
1537,2018/6/6,28,20,0,13.4,6,36,19,27,27,25,13,22,71,0,1011,28,10,143,11,312,135,32,62,12,3,4,2,2018,6
1538,2018/6/7,29,20,0,14.1,7,29,20,28,28,25,13,19,75,0,1011,29,10,119,11,290,117,31,45,15,4,3,3,2018,6
1539,2018/6/8,26,21,0,11.1,5,21,20,26,26,24,11,68,78,0,1008,26,10,100,9,177,83,30,43,11,4,3,4,2018,6
1540,2018/6/9,26,20,0,11.1,5,14,19,25,25,23,12,72,76,0,1004,26,10,83,10,183,85,46,54,15,4,5,5,2018,6
1541,2018/6/10,26,21,0,12.2,5,6,19,25,25,23,5,68,78,1.4,1003,26,9,133,4,290,117,58,112,17,5,7,6,2018,6
1542,2018/6/11,31,20,0,14.1,7,0,17,28,28,26,14,13,59,0,1003,31,10,240,12,319,145,63,135,19,8,7,0,2018,6
